observation_id,timestamp,source,airline,origin,destination,flight_date,booking_date,fare_class,fare_type,base_fare,taxes,fees,total_fare,currency,stops,duration,baggage,availability
OBS002038,2026-07-07T00:00:00,cleartrip,Akasa,BOM,DEL,2026-07-17,2026-07-07,PremiumEconomy,Refundable,4078.27,489.39,321.67,4889.33,INR,0,4.4,25kg,False
OBS002039,2026-07-03T00:00:00,airline_site,Akasa,BOM,DEL,2026-07-05,2026-07-03,Economy,NonRefundable,4413.89,529.67,359.85,5303.41,INR,0,2.47,15kg,True
OBS002040,2026-06-24T00:00:00,cleartrip,SpiceJet,BOM,DEL,2026-07-04,2026-06-24,PremiumEconomy,NonRefundable,4196.77,503.61,230.66,4931.04,INR,0,2.85,25kg,False
OBS002041,2026-07-06T00:00:00,airline_site,AirIndia,BOM,DEL,2026-07-11,2026-07-06,PremiumEconomy,NonRefundable,4388.63,526.64,273.38,5188.65,INR,1,2.11,15kg,True
OBS002042,2026-06-23T00:00:00,goibibo,Akasa,BOM,DEL,2026-07-13,2026-06-23,Economy,NonRefundable,3572.46,428.7,261.6,4262.76,INR,0,2.38,20kg,False
OBS002043,2026-07-07T00:00:00,cleartrip,Vistara,BOM,DEL,2026-07-12,2026-07-07,Economy,NonRefundable,4293.1,515.17,372.94,5181.21,INR,0,1.22,15kg,True
OBS002044,2026-07-07T00:00:00,goibibo,IndiGo,BOM,DEL,2026-07-17,2026-07-07,Economy,NonRefundable,4264.24,511.71,378.04,5153.99,INR,1,4.06,25kg,True
OBS002045,2026-07-14T00:00:00,cleartrip,Vistara,BOM,DEL,2026-07-15,2026-07-14,Economy,Refundable,4982.56,597.91,161.4,5741.87,INR,1,1.4,15kg,True
OBS002046,2026-07-23T00:00:00,mmt,IndiGo,BOM,DEL,2026-07-24,2026-07-23,PremiumEconomy,Refundable,4519.18,542.3,285.14,5346.62,INR,0,2.09,25kg,True
OBS002047,2026-05-10T00:00:00,goibibo,Akasa,BOM,DEL,2026-07-19,2026-05-10,PremiumEconomy,Refundable,3759.19,451.1,301.85,4512.14,INR,0,2.31,15kg,True
OBS002048,2026-07-02T00:00:00,cleartrip,Akasa,BOM,DEL,2026-07-04,2026-07-02,Economy,NonRefundable,4614.12,553.69,240.64,5408.45,INR,0,4.22,20kg,True
OBS002049,2026-05-03T00:00:00,airline_site,Akasa,BOM,DEL,2026-07-12,2026-05-03,PremiumEconomy,NonRefundable,3928.6,471.43,273.04,4673.07,INR,0,3.09,25kg,True
OBS002050,2026-06-21T00:00:00,airline_site,AirIndia,BOM,DEL,2026-07-11,2026-06-21,PremiumEconomy,Refundable,3351.78,402.21,357.1,4111.09,INR,0,3.57,20kg,True
OBS002051,2026-05-26T00:00:00,airline_site,Vistara,BOM,DEL,2026-07-05,2026-05-26,Economy,NonRefundable,4286.02,514.32,350.36,5150.7,INR,0,3.21,15kg,False
OBS002052,2026-04-28T00:00:00,airline_site,AirIndia,BOM,DEL,2026-07-07,2026-04-28,Economy,NonRefundable,3424.65,410.96,228.04,4063.65,INR,1,2.75,25kg,False
OBS002053,2026-06-22T00:00:00,airline_site,Akasa,CCU,DEL,2026-07-12,2026-06-22,PremiumEconomy,NonRefundable,5672.27,680.67,314.08,6667.02,INR,0,1.86,25kg,True
OBS002054,2026-07-07T00:00:00,goibibo,Akasa,CCU,DEL,2026-07-27,2026-07-07,PremiumEconomy,Refundable,7464.56,895.75,230.0,8590.31,INR,1,1.73,25kg,True
OBS002055,2026-06-26T00:00:00,goibibo,Akasa,CCU,DEL,2026-07-06,2026-06-26,PremiumEconomy,Refundable,7682.05,921.85,330.64,8934.54,INR,1,2.59,20kg,True
OBS002056,2026-07-15T00:00:00,goibibo,AirIndia,CCU,DEL,2026-07-17,2026-07-15,Economy,NonRefundable,7857.67,942.92,174.66,8975.25,INR,1,1.8,25kg,True
OBS002057,2026-06-12T00:00:00,airline_site,SpiceJet,CCU,DEL,2026-07-22,2026-06-12,Economy,NonRefundable,6704.29,804.52,173.07,7681.88,INR,0,4.12,20kg,True
OBS002058,2026-07-14T00:00:00,airline_site,SpiceJet,CCU,DEL,2026-07-19,2026-07-14,Economy,Refundable,7264.72,871.77,253.58,8390.07,INR,0,2.72,15kg,True
OBS002059,2026-07-11T00:00:00,airline_site,AirIndia,CCU,DEL,2026-07-21,2026-07-11,Economy,Refundable,7471.42,896.57,386.46,8754.45,INR,1,3.44,25kg,True
OBS002060,2026-05-23T00:00:00,goibibo,Vistara,CCU,DEL,2026-07-02,2026-05-23,PremiumEconomy,NonRefundable,7009.93,841.19,353.14,8204.26,INR,0,3.41,25kg,True
OBS002061,2026-07-16T00:00:00,airline_site,SpiceJet,CCU,DEL,2026-07-26,2026-07-16,PremiumEconomy,NonRefundable,7629.56,915.55,325.82,8870.93,INR,0,2.24,25kg,True
OBS002062,2026-05-18T00:00:00,airline_site,SpiceJet,CCU,DEL,2026-07-27,2026-05-18,Economy,NonRefundable,6446.6,773.59,286.16,7506.35,INR,0,2.36,15kg,True
OBS002063,2026-06-26T00:00:00,goibibo,AirIndia,CCU,DEL,2026-07-16,2026-06-26,PremiumEconomy,Refundable,7155.83,858.7,242.4,8256.93,INR,0,3.02,20kg,False
OBS002064,2026-06-17T00:00:00,mmt,IndiGo,CCU,DEL,2026-07-07,2026-06-17,PremiumEconomy,NonRefundable,6759.03,811.08,155.71,7725.82,INR,0,1.7,25kg,False
OBS002065,2026-07-21T00:00:00,airline_site,Vistara,CCU,DEL,2026-07-22,2026-07-21,Economy,Refundable,8401.6,1008.19,346.59,9756.38,INR,0,4.26,25kg,False
OBS002066,2026-06-18T00:00:00,airline_site,Akasa,CCU,DEL,2026-07-28,2026-06-18,Economy,Refundable,7619.52,914.34,346.03,8879.89,INR,1,1.22,20kg,False
OBS002067,2026-05-14T00:00:00,airline_site,SpiceJet,CCU,DEL,2026-07-23,2026-05-14,Economy,Refundable,6925.43,831.05,368.27,8124.75,INR,1,3.77,25kg,True
OBS002068,2026-06-23T00:00:00,mmt,AirIndia,CCU,DEL,2026-07-13,2026-06-23,PremiumEconomy,NonRefundable,5945.65,713.48,301.67,6960.8,INR,0,3.2,20kg,True
OBS002069,2026-05-29T00:00:00,goibibo,Akasa,CCU,DEL,2026-07-08,2026-05-29,Economy,Refundable,6293.76,755.25,231.98,7280.99,INR,0,2.37,20kg,True
OBS002070,2026-07-16T00:00:00,airline_site,AirIndia,CCU,DEL,2026-07-26,2026-07-16,Economy,Refundable,7432.56,891.91,260.56,8585.03,INR,0,2.29,25kg,True
OBS002071,2026-05-13T00:00:00,cleartrip,AirIndia,CCU,DEL,2026-07-22,2026-05-13,Economy,NonRefundable,6575.77,789.09,376.27,7741.13,INR,0,2.9,25kg,True
OBS002072,2026-07-08T00:00:00,mmt,IndiGo,CCU,DEL,2026-07-09,2026-07-08,Economy,NonRefundable,7117.46,854.1,227.79,8199.35,INR,0,2.22,20kg,True
OBS002073,2026-06-11T00:00:00,cleartrip,IndiGo,CCU,DEL,2026-07-21,2026-06-11,Economy,NonRefundable,6753.46,810.42,206.71,7770.59,INR,1,1.58,25kg,False
OBS002074,2026-05-18T00:00:00,airline_site,IndiGo,CCU,DEL,2026-07-27,2026-05-18,PremiumEconomy,NonRefundable,6693.49,803.22,283.45,7780.16,INR,1,2.97,15kg,True
OBS002075,2026-07-16T00:00:00,cleartrip,Vistara,CCU,DEL,2026-07-21,2026-07-16,PremiumEconomy,NonRefundable,7671.2,920.54,239.29,8831.03,INR,0,1.28,15kg,False
OBS002076,2026-05-15T00:00:00,cleartrip,IndiGo,CCU,DEL,2026-07-24,2026-05-15,Economy,NonRefundable,5823.54,698.83,256.82,6779.19,INR,0,4.29,25kg,True
OBS002077,2026-07-14T00:00:00,airline_site,Vistara,CCU,DEL,2026-07-16,2026-07-14,PremiumEconomy,NonRefundable,7724.65,926.96,202.08,8853.69,INR,1,3.53,15kg,True
OBS002078,2026-07-12T00:00:00,goibibo,Akasa,CCU,DEL,2026-07-22,2026-07-12,Economy,Refundable,6249.43,749.93,208.38,7207.74,INR,0,3.06,15kg,True
OBS002079,2026-07-13T00:00:00,mmt,AirIndia,CCU,DEL,2026-07-18,2026-07-13,Economy,NonRefundable,8160.96,979.32,310.63,9450.91,INR,0,2.44,25kg,True
OBS002080,2026-06-13T00:00:00,cleartrip,Akasa,CCU,DEL,2026-07-03,2026-06-13,Economy,NonRefundable,6151.51,738.18,236.74,7126.43,INR,1,1.28,20kg,True
OBS002081,2026-07-05T00:00:00,goibibo,AirIndia,CCU,DEL,2026-07-10,2026-07-05,Economy,NonRefundable,7710.56,925.27,327.25,8963.08,INR,0,3.0,25kg,True
OBS002082,2026-07-11T00:00:00,airline_site,SpiceJet,CCU,DEL,2026-07-21,2026-07-11,Economy,NonRefundable,5876.99,705.24,216.93,6799.16,INR,0,2.31,15kg,True
OBS002083,2026-06-13T00:00:00,cleartrip,IndiGo,CCU,DEL,2026-07-03,2026-06-13,Economy,NonRefundable,6241.94,749.03,287.95,7278.92,INR,0,3.4,20kg,True
OBS002084,2026-07-03T00:00:00,mmt,SpiceJet,CCU,DEL,2026-07-23,2026-07-03,PremiumEconomy,NonRefundable,6058.06,726.97,213.79,6998.82,INR,0,3.63,15kg,True
OBS002085,2026-07-08T00:00:00,mmt,IndiGo,CCU,DEL,2026-07-18,2026-07-08,Economy,NonRefundable,6715.65,805.88,210.34,7731.87,INR,0,4.4,25kg,True
OBS002086,2026-06-09T00:00:00,goibibo,AirIndia,CCU,DEL,2026-07-19,2026-06-09,Economy,Refundable,7233.77,868.05,311.45,8413.27,INR,1,2.44,20kg,True
OBS002087,2026-07-14T00:00:00,airline_site,AirIndia,BLR,BOM,2026-07-24,2026-07-14,PremiumEconomy,NonRefundable,5139.07,616.69,388.14,6143.9,INR,0,2.12,15kg,True
OBS002088,2026-05-17T00:00:00,mmt,AirIndia,BLR,BOM,2026-07-26,2026-05-17,PremiumEconomy,Refundable,4455.21,534.62,359.57,5349.4,INR,0,4.17,15kg,False
OBS002089,2026-06-24T00:00:00,airline_site,IndiGo,BLR,BOM,2026-07-14,2026-06-24,PremiumEconomy,NonRefundable,4547.13,545.66,239.52,5332.31,INR,0,2.28,25kg,True
OBS002090,2026-04-30T00:00:00,cleartrip,Vistara,BLR,BOM,2026-07-09,2026-04-30,Economy,Refundable,4846.8,581.62,250.9,5679.32,INR,0,2.01,20kg,True
OBS002091,2026-07-10T00:00:00,cleartrip,AirIndia,BLR,BOM,2026-07-15,2026-07-10,PremiumEconomy,Refundable,5611.89,673.43,258.57,6543.89,INR,0,3.01,15kg,False
OBS002092,2026-07-23T00:00:00,airline_site,Akasa,BLR,BOM,2026-07-25,2026-07-23,PremiumEconomy,NonRefundable,4542.65,545.12,244.9,5332.67,INR,0,2.37,15kg,True
OBS002093,2026-06-06T00:00:00,airline_site,Vistara,BLR,BOM,2026-07-16,2026-06-06,Economy,Refundable,3830.94,459.71,215.68,4506.33,INR,0,4.26,25kg,True
OBS002094,2026-06-29T00:00:00,cleartrip,Vistara,BLR,BOM,2026-07-01,2026-06-29,Economy,Refundable,5594.7,671.36,335.74,6601.8,INR,0,3.77,25kg,True
OBS002095,2026-07-08T00:00:00,mmt,Akasa,BLR,BOM,2026-07-18,2026-07-08,Economy,NonRefundable,4509.3,541.12,377.65,5428.07,INR,1,3.69,15kg,True
OBS002096,2026-07-04T00:00:00,airline_site,Vistara,BLR,BOM,2026-07-09,2026-07-04,PremiumEconomy,NonRefundable,5113.58,613.63,219.0,5946.21,INR,0,1.69,15kg,True
OBS002097,2026-05-30T00:00:00,cleartrip,AirIndia,BLR,BOM,2026-07-09,2026-05-30,Economy,Refundable,4556.96,546.84,279.26,5383.06,INR,0,2.16,25kg,True
OBS002098,2026-07-08T00:00:00,goibibo,SpiceJet,BLR,BOM,2026-07-10,2026-07-08,Economy,Refundable,4826.04,579.12,260.2,5665.36,INR,0,3.5,20kg,True
OBS002099,2026-07-01T00:00:00,airline_site,Vistara,BLR,BOM,2026-07-02,2026-07-01,Economy,Refundable,5262.62,631.51,391.26,6285.39,INR,0,1.5,15kg,True
OBS002100,2026-06-28T00:00:00,goibibo,AirIndia,BLR,BOM,2026-07-08,2026-06-28,Economy,Refundable,4283.42,514.01,270.35,5067.78,INR,1,3.83,15kg,False
OBS002101,2026-07-03T00:00:00,goibibo,Vistara,BLR,BOM,2026-07-04,2026-07-03,Economy,NonRefundable,5024.68,602.96,281.13,5908.77,INR,1,3.97,20kg,True
OBS002102,2026-04-26T00:00:00,mmt,AirIndia,BLR,BOM,2026-07-05,2026-04-26,Economy,NonRefundable,4236.74,508.41,256.95,5002.1,INR,0,1.79,25kg,True
OBS002103,2026-06-21T00:00:00,goibibo,Vistara,BLR,BOM,2026-07-01,2026-06-21,PremiumEconomy,Refundable,4984.72,598.17,163.56,5746.45,INR,0,4.22,15kg,True
OBS002104,2026-05-31T00:00:00,cleartrip,AirIndia,BLR,BOM,2026-07-10,2026-05-31,Economy,NonRefundable,4526.05,543.13,173.89,5243.07,INR,1,2.79,15kg,True
OBS002105,2026-06-28T00:00:00,airline_site,SpiceJet,BLR,BOM,2026-07-03,2026-06-28,PremiumEconomy,Refundable,4853.09,582.37,185.42,5620.88,INR,0,4.0,25kg,True
OBS002106,2026-07-03T00:00:00,cleartrip,IndiGo,BLR,BOM,2026-07-05,2026-07-03,Economy,NonRefundable,5795.1,695.41,363.22,6853.73,INR,0,4.07,25kg,True
OBS002107,2026-05-27T00:00:00,airline_site,IndiGo,BLR,BOM,2026-07-06,2026-05-27,Economy,Refundable,4633.46,556.02,184.96,5374.44,INR,0,3.7,20kg,True
OBS002108,2026-07-05T00:00:00,mmt,AirIndia,BLR,BOM,2026-07-07,2026-07-05,Economy,NonRefundable,5649.63,677.96,293.97,6621.56,INR,0,2.91,15kg,True
OBS002109,2026-07-04T00:00:00,goibibo,Vistara,BLR,BOM,2026-07-06,2026-07-04,PremiumEconomy,Refundable,5250.08,630.01,358.1,6238.19,INR,0,2.2,25kg,False
OBS002110,2026-05-01T00:00:00,goibibo,SpiceJet,BLR,BOM,2026-07-10,2026-05-01,Economy,Refundable,4205.77,504.69,351.04,5061.5,INR,0,3.13,20kg,False
OBS002111,2026-07-02T00:00:00,cleartrip,AirIndia,BLR,BOM,2026-07-07,2026-07-02,PremiumEconomy,NonRefundable,5145.86,617.5,352.56,6115.92,INR,1,3.26,15kg,True
OBS002112,2026-07-02T00:00:00,cleartrip,AirIndia,BLR,BOM,2026-07-22,2026-07-02,PremiumEconomy,Refundable,4585.08,550.21,287.54,5422.83,INR,0,2.54,15kg,True
OBS002113,2026-07-21T00:00:00,cleartrip,Akasa,BLR,BOM,2026-07-23,2026-07-21,Economy,NonRefundable,6481.59,777.79,251.07,7510.45,INR,1,3.72,20kg,True
OBS002114,2026-05-03T00:00:00,airline_site,Akasa,BLR,BOM,2026-07-12,2026-05-03,PremiumEconomy,NonRefundable,4461.24,535.35,211.57,5208.16,INR,0,1.55,20kg,True
OBS002115,2026-07-06T00:00:00,cleartrip,SpiceJet,BLR,BOM,2026-07-08,2026-07-06,PremiumEconomy,NonRefundable,4824.47,578.94,242.72,5646.13,INR,1,3.57,25kg,True
OBS002116,2026-07-09T00:00:00,goibibo,AirIndia,BLR,BOM,2026-07-11,2026-07-09,PremiumEconomy,Refundable,5600.4,672.05,290.3,6562.75,INR,0,2.16,25kg,False
OBS002117,2026-06-26T00:00:00,mmt,SpiceJet,BLR,BOM,2026-07-16,2026-06-26,PremiumEconomy,Refundable,4576.28,549.15,268.71,5394.14,INR,0,2.27,15kg,True
OBS002118,2026-06-24T00:00:00,goibibo,AirIndia,BLR,BOM,2026-07-14,2026-06-24,Economy,NonRefundable,4614.36,553.72,232.13,5400.21,INR,0,2.5,25kg,True
OBS002119,2026-06-20T00:00:00,airline_site,SpiceJet,BLR,BOM,2026-07-10,2026-06-20,Economy,NonRefundable,3976.01,477.12,303.98,4757.11,INR,0,3.42,25kg,True
OBS002120,2026-06-24T00:00:00,mmt,SpiceJet,BLR,BOM,2026-07-04,2026-06-24,Economy,Refundable,4847.57,581.71,374.23,5803.51,INR,0,1.28,15kg,False
OBS002121,2026-06-25T00:00:00,airline_site,IndiGo,BLR,BOM,2026-07-05,2026-06-25,PremiumEconomy,NonRefundable,5290.0,634.8,343.75,6268.55,INR,1,4.36,25kg,True
OBS002122,2026-07-16T00:00:00,cleartrip,Akasa,BLR,BOM,2026-07-18,2026-07-16,Economy,Refundable,5519.24,662.31,246.65,6428.2,INR,0,4.43,20kg,False
OBS002123,2026-07-24T00:00:00,goibibo,AirIndia,BLR,BOM,2026-07-26,2026-07-24,PremiumEconomy,NonRefundable,4987.14,598.46,343.32,5928.92,INR,0,3.67,25kg,True
OBS002124,2026-05-04T00:00:00,cleartrip,SpiceJet,BLR,BOM,2026-07-13,2026-05-04,Economy,Refundable,4313.71,517.64,325.63,5156.98,INR,0,2.72,25kg,True
OBS002125,2026-06-29T00:00:00,airline_site,IndiGo,BLR,BOM,2026-07-01,2026-06-29,Economy,NonRefundable,4848.25,581.79,276.41,5706.45,INR,1,3.57,25kg,False
OBS002126,2026-08-10T00:00:00,airline_site,SpiceJet,BLR,DEL,2026-08-20,2026-08-10,Economy,Refundable,8136.26,976.35,262.87,9375.48,INR,0,1.93,15kg,True
OBS002127,2026-07-25T00:00:00,airline_site,IndiGo,BLR,DEL,2026-08-04,2026-07-25,PremiumEconomy,Refundable,8092.18,971.06,343.34,9406.58,INR,0,3.61,15kg,True
OBS002128,2026-08-05T00:00:00,cleartrip,AirIndia,BLR,DEL,2026-08-07,2026-08-05,PremiumEconomy,NonRefundable,8909.82,1069.18,207.91,10186.91,INR,1,3.37,15kg,True
OBS002129,2026-06-09T00:00:00,cleartrip,IndiGo,BLR,DEL,2026-08-18,2026-06-09,Economy,Refundable,7358.31,883.0,290.84,8532.15,INR,1,2.83,15kg,True
OBS002130,2026-07-29T00:00:00,airline_site,IndiGo,BLR,DEL,2026-08-03,2026-07-29,PremiumEconomy,Refundable,8308.09,996.97,377.18,9682.24,INR,0,3.11,25kg,True
OBS002131,2026-08-24T00:00:00,mmt,IndiGo,BLR,DEL,2026-08-25,2026-08-24,Economy,NonRefundable,9192.65,1103.12,374.74,10670.51,INR,1,4.26,20kg,True
OBS002132,2026-08-23T00:00:00,airline_site,AirIndia,BLR,DEL,2026-08-24,2026-08-23,PremiumEconomy,Refundable,8798.48,1055.82,369.04,10223.34,INR,0,4.35,15kg,True
OBS002133,2026-07-08T00:00:00,mmt,IndiGo,BLR,DEL,2026-08-17,2026-07-08,Economy,NonRefundable,7664.9,919.79,215.28,8799.97,INR,0,1.45,15kg,False
OBS002134,2026-07-10T00:00:00,airline_site,AirIndia,BLR,DEL,2026-08-19,2026-07-10,PremiumEconomy,Refundable,7020.03,842.4,174.04,8036.47,INR,0,2.27,20kg,True
OBS002135,2026-07-19T00:00:00,mmt,IndiGo,BLR,DEL,2026-08-28,2026-07-19,PremiumEconomy,Refundable,7976.47,957.18,179.0,9112.65,INR,0,2.2,20kg,True
OBS002136,2026-07-17T00:00:00,airline_site,Vistara,BLR,DEL,2026-08-06,2026-07-17,Economy,Refundable,6534.75,784.17,288.91,7607.83,INR,0,3.97,20kg,True
OBS002137,2026-08-09T00:00:00,mmt,SpiceJet,BLR,DEL,2026-08-11,2026-08-09,PremiumEconomy,NonRefundable,9847.98,1181.76,168.77,11198.51,INR,1,2.46,20kg,True
OBS002138,2026-08-19T00:00:00,airline_site,IndiGo,BLR,DEL,2026-08-20,2026-08-19,PremiumEconomy,NonRefundable,7749.86,929.98,209.71,8889.55,INR,0,3.37,20kg,True
OBS002139,2026-08-06T00:00:00,airline_site,Vistara,BLR,DEL,2026-08-26,2026-08-06,PremiumEconomy,Refundable,7567.51,908.1,310.35,8785.96,INR,0,3.54,15kg,True
OBS002140,2026-08-02T00:00:00,goibibo,AirIndia,BLR,DEL,2026-08-07,2026-08-02,PremiumEconomy,Refundable,8186.92,982.43,162.85,9332.2,INR,1,3.01,20kg,True
OBS002141,2026-08-01T00:00:00,airline_site,IndiGo,BLR,DEL,2026-08-06,2026-08-01,Economy,NonRefundable,8621.9,1034.63,334.9,9991.43,INR,0,2.81,15kg,False
OBS002142,2026-07-30T00:00:00,cleartrip,Akasa,BLR,DEL,2026-08-19,2026-07-30,PremiumEconomy,NonRefundable,7968.5,956.22,299.3,9224.02,INR,1,3.19,25kg,True
OBS002143,2026-08-01T00:00:00,cleartrip,SpiceJet,BLR,DEL,2026-08-02,2026-08-01,PremiumEconomy,NonRefundable,7994.87,959.38,307.17,9261.42,INR,1,1.89,20kg,True
OBS002144,2026-05-27T00:00:00,goibibo,IndiGo,BLR,DEL,2026-08-05,2026-05-27,PremiumEconomy,Refundable,7780.99,933.72,397.63,9112.34,INR,1,2.53,25kg,True
OBS002145,2026-08-08T00:00:00,airline_site,IndiGo,BLR,DEL,2026-08-13,2026-08-08,Economy,NonRefundable,8825.2,1059.02,152.0,10036.22,INR,0,1.57,15kg,True
OBS002146,2026-08-17T00:00:00,goibibo,AirIndia,BLR,DEL,2026-08-27,2026-08-17,PremiumEconomy,Refundable,7746.2,929.54,277.31,8953.05,INR,1,3.77,15kg,True
OBS002147,2026-06-22T00:00:00,airline_site,Vistara,BLR,DEL,2026-08-01,2026-06-22,Economy,NonRefundable,7806.19,936.74,285.37,9028.3,INR,0,2.97,15kg,False
OBS002148,2026-08-04T00:00:00,airline_site,IndiGo,DEL,BOM,2026-08-06,2026-08-04,PremiumEconomy,Refundable,5863.64,703.64,275.38,6842.66,INR,0,1.96,25kg,True
OBS002149,2026-08-04T00:00:00,goibibo,Vistara,DEL,BOM,2026-08-06,2026-08-04,Economy,Refundable,5559.92,667.19,284.01,6511.12,INR,0,4.5,25kg,True
OBS002150,2026-08-01T00:00:00,airline_site,Akasa,DEL,BOM,2026-08-02,2026-08-01,PremiumEconomy,NonRefundable,5863.39,703.61,218.23,6785.23,INR,0,1.95,15kg,True
OBS002151,2026-08-03T00:00:00,cleartrip,AirIndia,DEL,BOM,2026-08-08,2026-08-03,PremiumEconomy,NonRefundable,5272.9,632.75,386.42,6292.07,INR,0,1.74,25kg,True
OBS002152,2026-08-26T00:00:00,goibibo,Vistara,DEL,BOM,2026-08-27,2026-08-26,Economy,NonRefundable,5220.45,626.45,347.89,6194.79,INR,1,3.04,15kg,False
OBS002153,2026-08-15T00:00:00,airline_site,IndiGo,DEL,BOM,2026-08-17,2026-08-15,PremiumEconomy,Refundable,6988.37,838.6,154.3,7981.27,INR,0,4.2,25kg,True
OBS002154,2026-08-03T00:00:00,cleartrip,AirIndia,DEL,BOM,2026-08-08,2026-08-03,Economy,NonRefundable,5887.66,706.52,169.3,6763.48,INR,0,2.75,20kg,False
OBS002155,2026-07-01T00:00:00,airline_site,Akasa,DEL,BOM,2026-08-10,2026-07-01,Economy,Refundable,5177.02,621.24,159.1,5957.36,INR,1,1.93,20kg,False
OBS002156,2026-07-09T00:00:00,airline_site,AirIndia,DEL,BOM,2026-08-18,2026-07-09,PremiumEconomy,Refundable,4879.12,585.49,327.59,5792.2,INR,0,1.52,25kg,False
OBS002157,2026-08-07T00:00:00,cleartrip,Vistara,DEL,BOM,2026-08-09,2026-08-07,PremiumEconomy,NonRefundable,6133.69,736.04,293.93,7163.66,INR,1,3.79,25kg,True
OBS002158,2026-06-14T00:00:00,cleartrip,AirIndia,DEL,BOM,2026-08-23,2026-06-14,Economy,NonRefundable,4653.3,558.4,155.21,5366.91,INR,1,3.07,15kg,True
OBS002159,2026-08-10T00:00:00,goibibo,IndiGo,DEL,BOM,2026-08-12,2026-08-10,Economy,NonRefundable,5078.5,609.42,257.29,5945.21,INR,0,2.59,15kg,True
OBS002160,2026-06-06T00:00:00,goibibo,IndiGo,DEL,BOM,2026-08-15,2026-06-06,Economy,NonRefundable,4930.2,591.62,218.34,5740.16,INR,0,1.67,20kg,True
OBS002161,2026-07-29T00:00:00,airline_site,AirIndia,DEL,BOM,2026-08-08,2026-07-29,PremiumEconomy,Refundable,5238.05,628.57,296.94,6163.56,INR,0,2.89,15kg,False
OBS002162,2026-08-14T00:00:00,mmt,Akasa,DEL,BOM,2026-08-24,2026-08-14,PremiumEconomy,NonRefundable,5182.94,621.95,303.99,6108.88,INR,0,2.19,20kg,True
OBS002163,2026-06-02T00:00:00,mmt,AirIndia,DEL,BOM,2026-08-11,2026-06-02,Economy,NonRefundable,5058.69,607.04,220.5,5886.23,INR,0,1.9,25kg,True
OBS002164,2026-08-24T00:00:00,goibibo,AirIndia,DEL,BOM,2026-08-25,2026-08-24,PremiumEconomy,Refundable,5953.12,714.37,218.48,6885.97,INR,0,2.33,20kg,True
OBS002165,2026-07-22T00:00:00,airline_site,SpiceJet,DEL,BOM,2026-08-11,2026-07-22,Economy,NonRefundable,4786.14,574.34,361.46,5721.94,INR,1,1.25,20kg,True
OBS002166,2026-08-02T00:00:00,mmt,AirIndia,DEL,BOM,2026-08-12,2026-08-02,Economy,NonRefundable,5722.24,686.67,165.36,6574.27,INR,0,2.38,15kg,True
OBS002167,2026-07-02T00:00:00,mmt,IndiGo,DEL,BOM,2026-08-11,2026-07-02,PremiumEconomy,Refundable,4308.04,516.96,281.34,5106.34,INR,0,3.2,20kg,True
OBS002168,2026-08-03T00:00:00,goibibo,AirIndia,DEL,BOM,2026-08-23,2026-08-03,Economy,NonRefundable,4847.44,581.69,300.02,5729.15,INR,0,4.34,25kg,True
OBS002169,2026-08-25T00:00:00,mmt,IndiGo,DEL,BOM,2026-08-27,2026-08-25,PremiumEconomy,Refundable,6122.83,734.74,266.0,7123.57,INR,0,4.17,20kg,True
OBS002170,2026-06-07T00:00:00,airline_site,SpiceJet,DEL,BOM,2026-08-16,2026-06-07,Economy,Refundable,5048.18,605.78,397.63,6051.59,INR,0,3.68,15kg,True
OBS002171,2026-08-25T00:00:00,cleartrip,IndiGo,DEL,BOM,2026-08-27,2026-08-25,Economy,Refundable,5445.55,653.47,225.52,6324.54,INR,0,2.58,25kg,True
OBS002172,2026-07-15T00:00:00,mmt,AirIndia,DEL,BOM,2026-08-04,2026-07-15,PremiumEconomy,Refundable,4775.62,573.07,209.84,5558.53,INR,1,3.19,15kg,True
OBS002173,2026-07-31T00:00:00,cleartrip,SpiceJet,DEL,BOM,2026-08-01,2026-07-31,Economy,NonRefundable,5812.96,697.56,295.44,6805.96,INR,0,1.81,20kg,False
OBS002174,2026-07-14T00:00:00,goibibo,IndiGo,DEL,BOM,2026-08-23,2026-07-14,PremiumEconomy,NonRefundable,4816.49,577.98,319.25,5713.72,INR,0,1.21,20kg,True
OBS002175,2026-08-07T00:00:00,mmt,AirIndia,DEL,BOM,2026-08-08,2026-08-07,Economy,Refundable,5813.29,697.59,331.74,6842.62,INR,1,3.35,20kg,False
OBS002176,2026-08-06T00:00:00,cleartrip,Vistara,DEL,BOM,2026-08-26,2026-08-06,PremiumEconomy,NonRefundable,5700.84,684.1,342.09,6727.03,INR,1,3.62,15kg,False
OBS002177,2026-05-23T00:00:00,cleartrip,AirIndia,DEL,BOM,2026-08-01,2026-05-23,Economy,Refundable,4985.32,598.24,386.25,5969.81,INR,1,4.41,20kg,False
OBS002178,2026-08-13T00:00:00,cleartrip,AirIndia,DEL,BOM,2026-08-23,2026-08-13,PremiumEconomy,NonRefundable,4734.07,568.09,235.0,5537.16,INR,0,1.61,25kg,True
OBS002179,2026-08-17T00:00:00,airline_site,SpiceJet,DEL,BOM,2026-08-18,2026-08-17,Economy,Refundable,6299.36,755.92,269.2,7324.48,INR,0,1.64,15kg,True
